entry_id,yoruba_word,tone_marked_form,ipa_transcription,pos_tag,pos_subcategory,grammatical_features,english_gloss,morphological_structure,morpheme_count,root_morpheme,derivational_affixes,inflectional_affixes,tone_pattern,syllable_count,syllable_structure,vowel_harmony_class,nasality,example_sentence_yoruba,example_sentence_tone_marked,example_sentence_english,syntactic_role,valency,aspect_marker,tense_marker,negation_form,dialect_variant,register,frequency_class,semantic_field,animacy,noun_class,verb_class,adposition_type,complementizer_type,focus_marker,serial_verb_position,idiomatic_usage,source_corpus,data_collector,annotation_confidence,notes
YOR_001136,eeyi,eeyi,/eeji/,noun,common,[],gloss_pending,derived,3,eeyi,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran eeyi,Mo fẹ́ràn eeyi,I like eeyi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001137,efinrin,efinrin,/efinrin/,noun,common,[],gloss_pending,derived,3,efinrin,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran efinrin,Mo fẹ́ràn efinrin,I like efinrin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001138,efun,efun,/efun/,noun,common,[],gloss_pending,root,2,efun,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran efun,Mo fẹ́ràn efun,I like efun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001139,ege,ege,/ege/,noun,common,[],gloss_pending,root,2,ege,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ege,Mo fẹ́ràn ege,I like ege,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001140,ege irọlẹ,ege irọlẹ,/ege irɔlɛ/,phrase,common,[],gloss_pending,derived,5,ege irọlẹ,none,none,M-M-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran ege irọlẹ,Mo fẹ́ràn ege irọlẹ,I like ege irọlẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001141,eghe,eghe,/eghe/,noun,common,[],gloss_pending,root,2,eghe,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran eghe,Mo fẹ́ràn eghe,I like eghe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001142,eghighọ,eghighọ,/eghighɔ/,noun,common,[],gloss_pending,derived,3,eghighọ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran eghighọ,Mo fẹ́ràn eghighọ,I like eghighọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001143,egho,egho,/egho/,noun,common,[],gloss_pending,root,2,egho,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran egho,Mo fẹ́ràn egho,I like egho,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001144,eghoro,eghoro,/eghoro/,noun,common,[],gloss_pending,derived,3,eghoro,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran eghoro,Mo fẹ́ràn eghoro,I like eghoro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001145,Egigun,Egigun,/egigun/,noun,common,[],gloss_pending,derived,3,Egigun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Egigun,Mo fẹ́ràn Egigun,I like Egigun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001146,egigun,egigun,/egigun/,noun,common,[],gloss_pending,derived,3,egigun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egigun,Mo fẹ́ràn egigun,I like egigun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001147,egii,egii,/egii/,noun,common,[],gloss_pending,derived,3,egii,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egii,Mo fẹ́ràn egii,I like egii,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001148,egiri,egiri,/egiri/,noun,common,[],gloss_pending,derived,3,egiri,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egiri,Mo fẹ́ràn egiri,I like egiri,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001149,egue,egue,/egue/,noun,common,[],gloss_pending,derived,3,egue,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egue,Mo fẹ́ràn egue,I like egue,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001150,Egun,Egun,/egun/,noun,common,[],gloss_pending,root,2,Egun,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran Egun,Mo fẹ́ràn Egun,I like Egun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001151,Egungun,Egungun,/egungun/,noun,common,[],gloss_pending,derived,3,Egungun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Egungun,Mo fẹ́ràn Egungun,I like Egungun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001152,egungun,egungun,/egungun/,noun,common,[],gloss_pending,derived,3,egungun,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egungun,Mo fẹ́ràn egungun,I like egungun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001153,egunyeye,egunyeye,/egunjeje/,noun,common,[],gloss_pending,derived,4,egunyeye,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran egunyeye,Mo fẹ́ràn egunyeye,I like egunyeye,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001154,egure,egure,/egure/,noun,common,[],gloss_pending,derived,3,egure,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egure,Mo fẹ́ràn egure,I like egure,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001155,eguru,eguru,/eguru/,noun,common,[],gloss_pending,derived,3,eguru,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran eguru,Mo fẹ́ràn eguru,I like eguru,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001156,egbe,egbe,/eɡbe/,noun,common,[],gloss_pending,root,2,egbe,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran egbe,Mo fẹ́ràn egbe,I like egbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001157,egbere,egbere,/eɡbere/,noun,common,[],gloss_pending,derived,3,egbere,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egbere,Mo fẹ́ràn egbere,I like egbere,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001158,egbi,egbi,/eɡbi/,noun,common,[],gloss_pending,root,2,egbi,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran egbi,Mo fẹ́ràn egbi,I like egbi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001159,egbigbo,egbigbo,/eɡbiɡbo/,noun,common,[],gloss_pending,derived,3,egbigbo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egbigbo,Mo fẹ́ràn egbigbo,I like egbigbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001160,egbin,egbin,/eɡbin/,noun,common,[],gloss_pending,root,2,egbin,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran egbin,Mo fẹ́ràn egbin,I like egbin,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001161,egbodo,egbodo,/eɡbodo/,noun,common,[],gloss_pending,derived,3,egbodo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egbodo,Mo fẹ́ràn egbodo,I like egbodo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001162,egbogbo,egbogbo,/eɡboɡbo/,noun,common,[],gloss_pending,derived,3,egbogbo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egbogbo,Mo fẹ́ràn egbogbo,I like egbogbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001163,egbojo,egbojo,/eɡboɟo/,noun,common,[],gloss_pending,derived,3,egbojo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran egbojo,Mo fẹ́ràn egbojo,I like egbojo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001164,Egbona,Egbona,/eɡbona/,noun,common,[],gloss_pending,derived,3,Egbona,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Egbona,Mo fẹ́ràn Egbona,I like Egbona,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001165,egboogi,egboogi,/eɡboogi/,noun,common,[],gloss_pending,derived,4,egboogi,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran egboogi,Mo fẹ́ràn egboogi,I like egboogi,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001166,ehihẹn,ehihẹn,/ehihɛn/,noun,common,[],gloss_pending,derived,3,ehihẹn,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran ehihẹn,Mo fẹ́ràn ehihẹn,I like ehihẹn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001167,ehikọ,ehikọ,/ehikɔ/,noun,common,[],gloss_pending,derived,3,ehikọ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran ehikọ,Mo fẹ́ràn ehikọ,I like ehikọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001168,ehoro,ehoro,/ehoro/,noun,common,[],gloss_pending,derived,3,ehoro,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran ehoro,Mo fẹ́ràn ehoro,I like ehoro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001169,eighọ,eighọ,/eighɔ/,noun,common,[],gloss_pending,derived,3,eighọ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran eighọ,Mo fẹ́ràn eighọ,I like eighọ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001170,eijẹ,eijẹ,/eiɟɛ/,noun,common,[],gloss_pending,derived,3,eijẹ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran eijẹ,Mo fẹ́ràn eijẹ,I like eijẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001171,eje,eje,/eɟe/,noun,common,[],gloss_pending,root,2,eje,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran eje,Mo fẹ́ràn eje,I like eje,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001172,eji,eji,/eɟi/,noun,common,[],gloss_pending,root,2,eji,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran eji,Mo fẹ́ràn eji,I like eji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001173,Eji Ogbe,Eji Ogbe,/eɟi oɡbe/,phrase,common,[],gloss_pending,derived,4,Eji Ogbe,none,none,M-M-M-M,4,V-CV,ATR+,non-nasal,Mo feran Eji Ogbe,Mo fẹ́ràn Eji Ogbe,I like Eji Ogbe,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001174,ejide,ejide,/eɟide/,noun,common,[],gloss_pending,derived,3,ejide,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran ejide,Mo fẹ́ràn ejide,I like ejide,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001175,ejidinlaaadọta,ejidinlaaadọta,/eɟidinlaaadɔta/,noun,common,[],gloss_pending,derived,8,ejidinlaaadọta,none,none,M-M-M-M-M-M-H-M,8,V-CV,ATR+,non-nasal,Mo feran ejidinlaaadọta,Mo fẹ́ràn ejidinlaaadọta,I like ejidinlaaadọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001176,ejidinlogoji,ejidinlogoji,/eɟidinlogoɟi/,noun,common,[],gloss_pending,derived,6,ejidinlogoji,none,none,M-M-M-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran ejidinlogoji,Mo fẹ́ràn ejidinlogoji,I like ejidinlogoji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001177,ejidinlogun,ejidinlogun,/eɟidinlogun/,noun,common,[],gloss_pending,derived,5,ejidinlogun,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ejidinlogun,Mo fẹ́ràn ejidinlogun,I like ejidinlogun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001178,ejidinlọgọta,ejidinlọgọta,/eɟidinlɔgɔta/,noun,common,[],gloss_pending,derived,6,ejidinlọgọta,none,none,M-M-M-H-H-M,6,V-CV,ATR+,non-nasal,Mo feran ejidinlọgọta,Mo fẹ́ràn ejidinlọgọta,I like ejidinlọgọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001179,ejidinlọgbọn,ejidinlọgbọn,/eɟidinlɔɡbɔn/,noun,common,[],gloss_pending,derived,5,ejidinlọgbọn,none,none,M-M-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran ejidinlọgbọn,Mo fẹ́ràn ejidinlọgbọn,I like ejidinlọgbọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001180,Ejigbo,Ejigbo,/eɟiɡbo/,noun,common,[],gloss_pending,derived,3,Ejigbo,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran Ejigbo,Mo fẹ́ràn Ejigbo,I like Ejigbo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001181,ejijẹ,ejijẹ,/eɟiɟɛ/,noun,common,[],gloss_pending,derived,3,ejijẹ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran ejijẹ,Mo fẹ́ràn ejijẹ,I like ejijẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001182,ejika,ejika,/eɟika/,noun,common,[],gloss_pending,derived,3,ejika,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran ejika,Mo fẹ́ràn ejika,I like ejika,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001183,ejila,ejila,/eɟila/,noun,common,[],gloss_pending,derived,3,ejila,none,none,M-M-M,3,V-CV,ATR+,non-nasal,Mo feran ejila,Mo fẹ́ràn ejila,I like ejila,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001184,ejilelaaadọta,ejilelaaadọta,/eɟilelaaadɔta/,noun,common,[],gloss_pending,derived,8,ejilelaaadọta,none,none,M-M-M-M-M-M-H-M,8,V-CV,ATR+,non-nasal,Mo feran ejilelaaadọta,Mo fẹ́ràn ejilelaaadọta,I like ejilelaaadọta,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001185,ejilelogoji,ejilelogoji,/eɟilelogoɟi/,noun,common,[],gloss_pending,derived,6,ejilelogoji,none,none,M-M-M-M-M-M,6,V-CV,ATR+,non-nasal,Mo feran ejilelogoji,Mo fẹ́ràn ejilelogoji,I like ejilelogoji,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001186,ejilelogun,ejilelogun,/eɟilelogun/,noun,common,[],gloss_pending,derived,5,ejilelogun,none,none,M-M-M-M-M,5,V-CV,ATR+,non-nasal,Mo feran ejilelogun,Mo fẹ́ràn ejilelogun,I like ejilelogun,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001187,ejilelọgbọn,ejilelọgbọn,/eɟilelɔɡbɔn/,noun,common,[],gloss_pending,derived,5,ejilelọgbọn,none,none,M-M-M-H-H,5,V-CV,ATR+,non-nasal,Mo feran ejilelọgbọn,Mo fẹ́ràn ejilelọgbọn,I like ejilelọgbọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001188,ejirẹ,ejirẹ,/eɟirɛ/,noun,common,[],gloss_pending,derived,3,ejirẹ,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran ejirẹ,Mo fẹ́ràn ejirẹ,I like ejirẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001189,Ejitọn,Ejitọn,/eɟitɔn/,noun,common,[],gloss_pending,derived,3,Ejitọn,none,none,M-M-H,3,V-CV,ATR+,non-nasal,Mo feran Ejitọn,Mo fẹ́ràn Ejitọn,I like Ejitọn,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001190,ejo,ejo,/eɟo/,noun,common,[],gloss_pending,root,2,ejo,none,none,M-M,2,V-CV,ATR+,non-nasal,Mo feran ejo,Mo fẹ́ràn ejo,I like ejo,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001191,ejo abewerẹ,ejo abewerẹ,/eɟo abewerɛ/,phrase,common,[],gloss_pending,derived,6,ejo abewerẹ,none,none,M-M-M-M-M-H,6,V-CV,ATR+,non-nasal,Mo feran ejo abewerẹ,Mo fẹ́ràn ejo abewerẹ,I like ejo abewerẹ,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001192,ejo abiruṣoro,ejo abiruṣoro,/eɟo abiruʃoro/,phrase,common,[],gloss_pending,derived,7,ejo abiruṣoro,none,none,M-M-M-M-M-M-M,7,V-CV,ATR+,non-nasal,Mo feran ejo abiruṣoro,Mo fẹ́ràn ejo abiruṣoro,I like ejo abiruṣoro,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001193,ejo lọwọ ninu,ejo lọwọ ninu,/eɟo lɔwɔ ninu/,phrase,common,[],gloss_pending,derived,6,ejo lọwọ ninu,none,none,M-M-H-H-M-M,6,V-CV,ATR+,non-nasal,Mo feran ejo lọwọ ninu,Mo fẹ́ràn ejo lọwọ ninu,I like ejo lọwọ ninu,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
YOR_001194,ejo mọnamọna,ejo mọnamọna,/eɟo mɔnamɔna/,phrase,common,[],gloss_pending,derived,8,ejo mọnamọna,none,none,M-M-L-H-M-L-H-M,8,V-CV,ATR+,non-nasal,Mo feran ejo mọnamọna,Mo fẹ́ràn ejo mọnamọna,I like ejo mọnamọna,object,transitive,—,—,—,Standard,neutral,medium,general,inanimate,count,—,—,—,—,—,no,Wiktionary_Scrape_2026,Auto_Linguistic_Parser,high,No-dependency build
